-93.62	42.0347222222
-99.8825	16.8636111111
-123.821111111	46.1888888889
-97.75	30.25
-98.4863888889	45.4647222222
-122.274444444	37.7561111111
-84.39	33.755
-73.8861111111	40.8372222222
-78.8494444444	42.9047222222
-81.6686111111	36.2113888889
-47.8827777778	-15.7938888889
-122.272777778	37.8716666667
-71.1105555556	42.3736111111
-82.9833333333	39.9833333333
-81.6697222222	41.4822222222
-71.5380555556	43.2066666667
-85.4	44.25
-92.328597	38.951554
-92.4166666667	16.4166666667
-87.6847222222	41.8369444444
-119.753888889	39.1608333333
-84.1916666667	39.7594444444
-104.881105	39.76185
-71.1666666667	42.2416666667
-90.5908333333	41.5430555556
-83.0458333333	42.3313888889
-120.545	46.9969444444
-123.086666667	44.0519444444
-66.647818	45.957319
-38.5427777778	-3.71833333333
-105.078055556	40.5591666667
-90.5352777778	14.6133333333
-87.3452777778	41.5955555556
-95.3830555556	29.7627777778
-157.816666667	21.3
-72.2894444444	43.7022222222
-70.0763888889	41.6861111111
-79.8666666667	43.25
-68.5197222222	63.7486111111
-76.5	42.4433333333
-90.1847222222	32.2988888889
-78.8231888889	-33.6451388889
-94.5783333333	39.0997222222
-96.6802777778	40.8105555556
-118.25	34.05
-71.6705555556	44.045
-72.5833333333	42.05
-84.5466666667	42.7336111111
-64.7713888889	46.1327777778
-88.0430555556	30.6944444444
-77.3333333333	25.0666666667
-86.7833333333	36.1666666667
-75.6833333333	45.4166666667
-122.681944444	45.52
-79.9763888889	40.4397222222
-43.1963888889	-22.9083333333
-119.821944444	39.5272222222
-90.1977777778	38.6272222222
-118.481388889	34.0219444444
-76.1444444444	43.0469444444
-117.1625	32.715
-61.85	17.1166666667
-66.0761111111	45.2805555556
-121.468888889	38.5555555556
-83.5752777778	41.6655555556
-123.365555556	48.4286111111
-123.1	49.25
-135.05	60.7166666667
-83.0	42.2833333333
-92.3461111111	42.4925
-64.3666666667	45.0833333333
-116.2	43.6166666667
-117.02	46.41
-76.8	17.9833333333
-89.0	20.8333333333
-56.1819444444	-34.8836111111
-70.179	42.058
-70.0333333333	41.9375
-122.475	48.7502777778
-72.3030555556	43.7302777778
-81.2497	42.9837
-121.9	36.6
-100.3	25.6666666667
-93.0936111111	44.9441666667
-72.5666666667	44.25
-122.803611111	45.4869444444
-65.25	-19.05
-107.816388889	37.9391666667
-77.1483333333	39.0836111111
-120.483333333	37.3
-70.2666666667	43.6666666667
-111.696388889	40.2988888889
-117.78	33.67
-73.9941666667	40.7283333333
-73.8666666667	40.75
-69.78	44.3105555556
-117.272777778	63.1444444444
-96.0	41.25
-73.9522222222	40.6247222222
-115.136388889	36.175
-76.8569444444	39.2036111111
-89.9711111111	35.1175
-122.778888889	45.4277777778
-123.283333333	44.5666666667
-123.028888889	44.9308333333
-105.514835	39.79579
-105.514444444	39.7425
-112.066666667	33.45
-82.3833333333	23.1333333333
-122.416666667	37.7833333333
-72.5166666667	42.3833333333
-77.0022222222	38.98
-84.4947222222	38.0297222222
-122.270833333	37.8044444444
-75.1666666667	39.95
-77.4111111111	39.4138888889
-106.61	35.1108333333
-70.6666666667	-33.45
-117.956388889	33.7086111111
-121.988611111	37.5483333333
-87.9558333333	43.0522222222
-77.2263888889	39.1319444444
-77.2322222222	39.8283333333
-51.7388888889	64.175
-117.0	46.73
-72.6742861111	41.7627361111
-72.9236111111	41.31
-111.883333333	40.75
-96.7966666667	32.7758333333
-97.3331805556	32.7573583333
-94.8258333333	29.2811111111
-90.0666666667	29.95
-80.2088888889	25.7752777778
-98.5	29.4166666667
-105.696273	37.994497
-85.5858333333	42.29
-66.9166666667	10.5
-104.853487	39.376089
-62.7333333333	17.3
-88.7669444444	17.2513888889
-59.6130555556	13.1058333333
-60.9833333333	14.0166666667
-58.1666666667	6.8
-57.6333333333	-25.2666666667
-86.2513888889	12.1363888889
-79.5166666667	8.98333333333
-55.1666666667	5.86666666667
-72.3333333333	18.5333333333
-61.5166666667	10.6666666667
-80.8433333333	35.2269444444
-111.631111111	35.1991666667
-89.19	13.69
-69.95	18.4666666667
-86.2791666667	32.3616666667
-84.2533333333	30.455
-86.15	39.7666666667
-95.6894444444	39.0558333333
-84.8666666667	38.2
-91.1258333333	30.4486111111
-76.5011583333	38.9729444444
-92.1736111111	38.5766666667
-112.027030556	46.5958055556
-74.764001	40.223748
-78.6388888889	35.7805555556
-100.778888889	46.8133333333
-97.535	35.4822222222
-76.8755555556	40.2697222222
-80.8965555556	34.0297777778
-100.336388889	44.3680555556
-122.893055556	47.0425
-66.0666666667	18.45
-60.19551	46.13631
-85.7666666667	38.25
-75.9116666667	42.1022222222
-122.347777778	37.9358333333
-122.297777778	37.8869444444
-110.048055556	34.2436111111
-105.875314	37.475041
-105.210833333	39.7469444444
-81.6613888889	30.3369444444
-121.972777778	38.3538888889
-122.054166667	38.2577777778
-121.826944444	38.4491666667
-121.970833333	38.525
-84.5427777778	39.3311111111
-79.9333333333	32.7833333333
-70.0994444444	41.2827777778
-59.9158333333	43.95
-96.3833333333	19.4333333333
-92.0981944444	46.7869388889
-47.0572222222	-22.9008333333
-118.000277778	33.6927777778
-75.5	10.4
-74.415775	40.615444
-75.8780555556	41.2444444444
-79.4	43.7
-74.172574	40.72422
-73.2119444444	44.4758333333
-89.62	20.97
-71.2361111111	42.3763888889
-122.293055556	47.4413888889
-93.59	33.6677777778
-71.6166666667	-33.05
-52.7072222222	47.5675
-117.881388889	33.7408333333
-122.593055556	45.3811111111
-71.9722222222	-13.525
-102.575277778	22.7716666667
-103.35	20.6666666667
-80.5166666667	43.4666666667
-79.45	46.3
-122.700833333	42.1913888889
-121.738055556	38.5538888889
-118.399444444	34.0730555556
-73.0513694444	-36.8281944444
-76.7775	37.2091666667
-73.7913611111	45.4500833333
-122.607222222	45.3572222222
-122.66755	45.41956
-117.889722222	33.8361111111
-77.305	37.2902777778
-79.8194444444	36.08
-82.3088888889	42.9994444444
-120.5	46.6
-118.25	34.05
-119.65	36.75
-117.416666667	36.5833333333
-118.25	34.1708333333
-79.3811111111	40.315
-122.026388889	36.9719444444
-120.71	37.19
-118.866666667	37.9166666667
-122.32	38.5
-120.73	39.06
-122.36	37.44
-122.01	37.03
-122.5	41.5833333333
-122.93	38.51
-118.8	36.23
-111.660833333	40.2444444444
-43.9333333333	-19.9166666667
-76.3044444444	40.0397222222
-76.25	44.9
-66.0394444444	18.2313888889
-110.868888889	29.6461111111
-73.3919444444	41.4686111111
-117.65	34.1
-66.6166666667	18.0
-73.4525	41.7316666667
-82.64	27.7730555556
-67.1544444444	18.43
-74.30483	40.656391
-74.670165	40.357115
-77.0283333333	-12.0433333333
-86.8088888889	33.6533333333
-75.2319444444	43.0966666667
-67.2425	45.1661111111
-66.1633333333	18.38
-134.416666667	58.3
-135.338641667	57.0515611111
-83.69	43.01
-47.8908333333	-22.0177777778
-83.1625	42.2086111111
-80.4833333333	43.45
-121.961666667	37.2361111111
-78.1666666667	39.1833333333
-76.7069444444	37.2708333333
-80.0558333333	37.2866666667
-80.5694444444	37.1275
-76.3455555556	36.8311111111
-76.3736111111	37.1330555556
-77.4002777778	37.2127777778
-82.625	36.9366666667
-76.4844444444	37.0708333333
-77.4533333333	38.7733333333
-77.4763888889	38.7513888889
-78.8688888889	38.4494444444
-76.36	37.0347222222
-77.4708333333	38.3018055556
-76.9305555556	36.6747222222
-77.1711111111	38.8822222222
-77.3041666667	38.8525
-77.5380555556	36.6927777778
-76.2383333333	36.7141666667
-78.4788888889	38.03
-82.1833333333	36.6
-80.391989	44.169246
-72.5902777778	42.1013888889
-119.766666667	36.75
-106.486944444	31.7394444444
-82.4763888889	27.9680555556
-82.4236111111	38.4208333333
-73.8644444444	40.9413888889
-65.9686111111	18.19
-118.195555556	33.7683333333
-70.7605555556	43.0755555556
-105.251945	40.027435
-89.0316666667	42.5083333333
-113.5	53.5333333333
-83.1347222222	42.4605555556
-86.65	41.2666666667
-86.6833333333	41.0333333333
-87.1166666667	41.85
-87.4	40.95
-86.55	38.8
-86.7166666667	41.6
-87.6333333333	41.8
-87.1166666667	41.0166666667
-87.7166666667	41.8
-111.789166667	34.86
-77.7972222222	35.9416666667
-71.1216666667	42.3316666667
-121.300833333	37.9755555556
-76.9275	38.9966666667
-71.8	42.2666666667
-116.948	47.712
-64.3166666667	44.3833333333
-86.4513888889	32.4591666667
-87.8863888889	30.6311111111
-87.8955555556	30.5263888889
-87.5619444444	30.2913888889
-87.7055555556	30.5544444444
-87.6997222222	30.4877777778
-87.0247222222	32.4163888889
-81.2988888889	28.4158333333
-71.2166666667	46.8166666667
-104.606666667	50.4547222222
-97.1391666667	49.8994444444
-86.3205555556	34.0291666667
-86.6275	31.8311111111
-82.7588888889	37.6677777778
-87.1183333333	37.7577777778
-114.3975	62.4422222222
-117.033333333	32.525
-87.6947222222	42.0463888889
-122.561666667	37.9747222222
-75.105	39.94
-85.2672222222	35.0455555556
-65.29	18.3169444444
-117.271666667	33.0444444444
-85.8333333333	33.6611111111
-86.0366666667	33.8030555556
-85.6130555556	33.9261111111
-85.1780555556	32.8113888889
-86.6280555556	32.8397222222
-86.7158333333	32.9169444444
-87.74	31.9113888889
-85.8366666667	33.2719444444
-85.8444444444	31.3275
-87.6502777778	34.7508333333
-86.9547222222	31.435
-86.2194444444	32.8880555556
-86.4833333333	31.3
-86.2633333333	31.7144444444
-86.4986111111	34.3277777778
-86.8447222222	34.1775
-85.6419444444	31.4480555556
-85.7063888889	34.4536111111
-85.8930555556	32.5394444444
-86.1602777778	34.2027777778
-86.0102777778	34.01
-88.1383333333	34.44
-86.8011111111	33.615
-86.805	33.3863888889
-86.5575	33.5455555556
-86.7405555556	33.4869444444
-86.6816666667	33.6861111111
-86.9730555556	33.4925
-86.5963888889	33.6216666667
-86.7788888889	33.4330555556
-87.2702777778	34.92
-87.6627777778	34.8202777778
-88.0641666667	34.9166666667
-87.2855555556	34.4822222222
-85.4808333333	32.5977777778
-85.3894444444	32.6472222222
-85.02	32.4727777778
-85.0986111111	32.5391666667
-86.9694444444	34.7897222222
-86.9833333333	34.5808333333
-86.3763888889	34.7
-87.9166666667	33.9730555556
-86.2111111111	34.2652777778
-88.0836111111	30.7647222222
-88.1002777778	30.7480555556
-88.0919444444	30.8252777778
-85.97	31.8088888889
-85.3958333333	33.3736111111
-94.9225	39.3111111111
-86.8627777778	33.105
-85.9361111111	32.9330555556
-85.6388888889	33.055
-87.5347222222	33.2066666667
-87.2772222222	33.8422222222
-165.775	54.1325
-162.714166667	55.2091666667
-163.399166667	54.8277777778
-162.318055556	55.0722222222
-160.493333333	55.3366666667
-169.559722222	56.6055555556
-170.284166667	57.125
-166.527222222	53.8888888889
-161.218333333	60.91
-122.183333333	37.4527777778
-159.550277778	61.5788888889
-161.755833333	60.7922222222
-164.269444444	60.1591666667
-159.247222222	61.5755555556
-162.025833333	60.2186111111
-161.585833333	59.1213888889
-164.043888889	59.9375
-161.418611111	60.8022222222
-160.359166667	61.5136111111
-166.206944444	60.3891666667
-161.973611111	60.6933333333
-161.760833333	60.7069444444
-164.826111111	60.4913888889
-162.454444444	60.8963888889
-161.815277778	59.0069444444
-161.902777778	59.7533333333
-165.103333333	60.5305555556
-160.960555556	61.1025
-160.316111111	61.5375
-149.195277778	64.3452777778
-158.623055556	59.2783333333
-158.508611111	59.0466666667
-157.485277778	59.3491666667
-159.055833333	58.9811111111
-157.312222222	59.4519444444
-160.383055556	59.0591666667
-147.723055556	64.8436111111
-147.351944444	64.7511111111
-135.446944444	59.2338888889
-151.525833333	59.6430555556
-151.433055556	59.6733333333
-151.229722222	60.5586111111
-151.7125	59.4388888889
-149.433333333	60.1244444444
-151.075277778	60.4866666667
-131.673333333	55.35
-131.598333333	55.3205555556
-154.170277778	56.9444444444
-152.394166667	57.7930555556
-153.991388889	57.5366666667
-153.307777778	57.1972222222
-152.501944444	57.9233333333
-152.88	57.8680555556
-158.404444444	56.2983333333
-157.358055556	58.2191666667
-154.894444444	59.7255555556
-154.851666667	59.9669444444
-157.582222222	57.5602777778
-158.655833333	56.9488888889
-149.773611111	61.6083333333
-149.117222222	61.6019444444
-166.493055556	65.3341666667
-168.951666667	65.7583333333
-162.256666667	64.6177777778
-163.0275	64.5447222222
-161.158611111	64.9311111111
-165.399444444	64.5038888889
-170.460833333	63.6966666667
-161.191388889	64.3555555556
-166.072222222	66.2555555556
-162.053055556	63.4711111111
-162.274722222	63.5119444444
-166.353888889	65.2572222222
-160.789722222	63.8788888889
-168.089166667	65.6122222222
-163.406666667	64.6808333333
-151.733611111	68.1430555556
-157.418055556	70.4777777778
-156.766388889	71.2955555556
-143.616111111	70.1327777778
-151.005833333	70.2163888889
-166.763055556	68.3469444444
-160.016111111	70.6472222222
-157.860277778	67.085
-161.129722222	65.9847222222
-162.718333333	66.0758333333
-160.430277778	66.9716666667
-164.539166667	67.7272222222
-156.906944444	66.9175
-162.585555556	66.8972222222
-161.036666667	66.8372222222
-160.013611111	66.5969444444
-157.1375	66.8858333333
-132.828888889	56.0122222222
-133.148333333	55.4763888889
-133.676388889	55.9786111111
-132.820833333	55.2047222222
-130.024444444	55.9141666667
-132.401944444	55.5416666667
-133.085277778	55.555
-133.184722222	55.8736111111
-132.556111111	55.6772222222
-134.573611111	57.4969444444
-135.745555556	58.4163888889
-135.436388889	58.1094444444
-136.224166667	57.9583333333
-135.313888889	59.4583333333
-135.219722222	57.7780555556
-145.718611111	64.0477777778
-141.201388889	64.7875
-145.751944444	60.5436111111
-146.348333333	61.1308333333
-148.677777778	60.7741666667
-164.645277778	62.6847222222
-165.578611111	61.5277777778
-164.545	62.7772222222
-166.096111111	61.5288888889
-163.560277778	63.0358333333
-162.084722222	61.8780555556
-163.723888889	62.09
-162.883333333	61.9361111111
-161.334166667	61.7855555556
-165.581666667	61.8425
-164.895277778	62.5161111111
-163.218611111	62.0452777778
-133.933888889	56.9708333333
-132.9825	56.8225
-134.657222222	56.24
-152.647222222	66.5633333333
-160.209166667	62.6555555556
-151.5225	66.9133333333
-145.256388889	66.5675
-156.885555556	64.7405555556
-160.067222222	62.9105555556
-159.773333333	62.1980555556
-154.256944444	66.0441666667
-156.387222222	65.7019444444
-158.726944444	64.3252777778
-157.704444444	64.8816666667
-155.577222222	62.9519444444
-149.090555556	64.5580555556
-154.383888889	63.0108333333
-158.114166667	64.73
-155.487777778	64.7372222222
-159.531111111	62.6561111111
-152.075833333	65.1705555556
-71.2097222222	42.3369444444
-88.7041666667	32.3747222222
-123.47	63.2280555556
-74.451082	39.377297
-86.3686111111	32.4975
-65.8275	18.1497222222
-110.306666667	31.9555555556
-109.897777778	31.4183333333
-109.541388889	31.345
-110.336388889	31.6361111111
-110.276388889	31.5455555556
-110.218055556	31.8980555556
-110.064722222	31.7158333333
-109.835555556	32.2555555556
-112.129166667	35.9755555556
-110.781666667	33.3997222222
-110.46	33.3511111111
-109.097777778	32.7258333333
-114.220833333	33.665
-113.608611111	33.7636111111
-111.546111111	33.415
-112.590833333	33.3705555556
-111.833333333	33.3
-111.72	33.6
-112.724722222	32.95
-111.831388889	33.415
-111.634722222	33.2630555556
-111.933333333	33.5
-111.943055556	33.4294444444
-114.588611111	35.1155555556
-112.978055556	36.9894444444
-114.025833333	35.2083333333
-114.308888889	34.49
-110.564444444	34.4130555556
-110.162777778	34.9072222222
-109.964166667	34.1419444444
-110.083055556	34.5111111111
-110.104444444	34.4658333333
-110.700833333	35.0286111111
-110.976111111	32.4211111111
-110.982222222	31.9291666667
-111.743888889	32.8858333333
-111.523055556	32.9772222222
-111.6	32.7636111111
-110.908888889	33.0541666667
-110.644166667	32.7222222222
-112.2525	34.5325
-112.113888889	34.7488888889
-112.321944444	34.6022222222
-114.140833333	32.6713888889
-114.615277778	32.6922222222
-92.49	36.2830555556
-94.2686111111	36.4688888889
-94.2133333333	36.3666666667
-94.2213888889	36.2075
-94.1394444444	36.2605555556
-94.1413888889	36.3294444444
-94.5394444444	36.1833333333
-94.1458333333	36.1813888889
-93.1136111111	36.2372222222
-93.1902777778	36.4525
-93.7383333333	36.4030555556
-92.1897222222	33.9572222222
-90.7966666667	35.9105555556
-90.6941666667	35.8280555556
-94.3466666667	35.4444444444
-90.1788888889	35.1502777778
-90.7894444444	35.2275
-92.4533333333	35.0872222222
-92.2125	35.0772222222
-93.0552777778	34.4972222222
-92.4036111111	34.3083333333
-93.5352777778	33.6986111111
-91.6413888889	35.7736111111
-91.5508333333	35.9480555556
-91.2622222222	35.6119444444
-92.0166666667	34.2166666667
-92.1827777778	34.445
-94.1272222222	33.6733333333
-92.0222222222	34.9727777778
-90.2144444444	35.5902777778
-89.9672222222	35.9633333333
-90.0436111111	35.5677777778
-93.6305555556	34.5538888889
-93.3819444444	33.8025
-91.4602777778	34.7847222222
-92.1152777778	34.8702777778
-92.4066666667	34.8536111111
-92.2569444444	34.7808333333
-92.2113888889	34.8308333333
-90.9022222222	36.4183333333
-94.3986111111	35.3686111111
-92.6625	33.2136111111
-94.1608333333	36.0763888889
-94.1658333333	36.1338888889
-94.4238888889	35.9483333333
-94.3161111111	35.9769444444
